batch_id,batch_order,review_row,priority,review_action,url,domain,current_review_decision,review_decision_options,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,suggested_pricing,suggestion_basis,evidence_matched,evidence_match_key,http_status,fetch_ok,final_url,final_domain,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,fetch_error,checked_at
p2-recheck-004,113,356,P2,verify_directory_fit_before_any_approval,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2014/11/the-stoneware-pottery-shop-in-cagayan.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/2014/11/the-stoneware-pottery-shop-in-cagayan.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:356,200,yes,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,2,6,yes,no,yes,no,no,yes,no,yes,no,,2026-05-22T11:30:31.216Z
p2-recheck-004,180,516,P2,verify_directory_fit_before_any_approval,https://syncedreview.com/2024/09/09/microsofts-fully-pipelined-distributed-transformer-processes-16x-sequence-length-with-extreme-hardware-efficiency,syncedreview.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2024/09/09/microsofts-fully-pipelined-distributed-transformer-processes-16x-sequence-length-with-extreme-hardware-efficiency) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 27 input/select/textarea fields; submit/add/list/publish button text signal found",,"URL path (/2024/09/09/microsofts-fully-pipelined-distributed-transformer-processes-16x-sequence-length-with-extreme-hardware-efficiency) looks like a source article, profile, forum, comment, or issue page",yes,review_row:516,200,yes,https://syncedreview.com/2024/09/09/microsofts-fully-pipelined-distributed-transformer-processes-16x-sequence-length-with-extreme-hardware-efficiency/,syncedreview.com,5,27,yes,no,no,no,no,yes,yes,no,no,,2026-05-22T11:32:25.496Z
p2-recheck-004,181,520,P2,verify_directory_fit_before_any_approval,http://tech.winstonsalem.com/2011/09/frameworks-becoming-totally-responsible.html,tech.winstonsalem.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2011/09/frameworks-becoming-totally-responsible.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/2011/09/frameworks-becoming-totally-responsible.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:520,200,yes,http://tech.winstonsalem.com/2011/09/frameworks-becoming-totally-responsible.html,tech.winstonsalem.com,1,2,yes,no,yes,yes,no,no,no,yes,no,,2026-05-22T11:32:25.829Z
p2-recheck-004,182,522,P2,verify_directory_fit_before_any_approval,https://www.techqiah.com/2024/11/192-168-100-1.html,techqiah.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2024/11/192-168-100-1.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/2024/11/192-168-100-1.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:522,200,yes,https://www.techqiah.com/2024/11/192-168-100-1.html,techqiah.com,4,14,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T11:32:27.402Z
p2-recheck-004,183,526,P2,verify_directory_fit_before_any_approval,https://thenerdswife.com/happy-sisters-day-with-frozen-and-disney.html,thenerdswife.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:526,200,yes,https://thenerdswife.com/happy-sisters-day-with-frozen-and-disney.html,thenerdswife.com,2,14,yes,no,yes,yes,no,yes,no,yes,no,,2026-05-22T11:32:30.663Z
p2-recheck-004,184,529,P2,verify_directory_fit_before_any_approval,http://www.thinkgrowgiggle.com/2020/07/10-best-mentor-texts-to-use-for-reading.html,thinkgrowgiggle.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2020/07/10-best-mentor-texts-to-use-for-reading.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/2020/07/10-best-mentor-texts-to-use-for-reading.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:529,200,yes,http://www.thinkgrowgiggle.com/2020/07/10-best-mentor-texts-to-use-for-reading.html,thinkgrowgiggle.com,3,2,yes,no,yes,yes,no,yes,no,yes,no,,2026-05-22T11:32:34.624Z
p2-recheck-004,185,530,P2,verify_directory_fit_before_any_approval,https://threewood.jp/hpgen/HPB/entries/25.html,threewood.jp,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,This operation was aborted,yes,review_row:530,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,This operation was aborted,2026-05-22T11:32:36.019Z
p2-recheck-004,186,533,P2,verify_directory_fit_before_any_approval,https://tonypolecastro.com/at204,tonypolecastro.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 4 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found",,login/register or OAuth signal found,yes,review_row:533,200,yes,https://tonypolecastro.com/at204/,tonypolecastro.com,4,32,yes,no,no,yes,no,yes,no,no,no,,2026-05-22T11:32:56.033Z
p2-recheck-004,187,534,P2,verify_directory_fit_before_any_approval,https://tonypolecastro.com/guitar-notes-for-beginners/comment-page-12,tonypolecastro.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/guitar-notes-for-beginners/comment-page-12) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; 4 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found",,"URL path (/guitar-notes-for-beginners/comment-page-12) looks like a source article, profile, forum, comment, or issue page",yes,review_row:534,200,yes,https://tonypolecastro.com/guitar-notes-for-beginners/comment-page-12/,tonypolecastro.com,4,32,yes,no,no,yes,no,yes,no,no,no,,2026-05-22T11:33:00.177Z
p2-recheck-004,188,545,P2,verify_directory_fit_before_any_approval,https://url/,url,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_not_submit,high,,reject_non_production_placeholder_url,documentation/test placeholder domain (url) from non-catalog source files; evidence: fetch failed,,documentation/test placeholder domain (url) from non-catalog source files,yes,review_row:545,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:32:10.689Z
p2-recheck-004,189,546,P2,verify_directory_fit_before_any_approval,https://www.visitrichmond.co.uk/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48,visitrichmond.co.uk,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48) looks like a source article, profile, forum, comment, or issue page",yes,review_row:546,200,yes,https://www.visitrichmond.co.uk/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48,visitrichmond.co.uk,2,5,yes,no,yes,yes,no,yes,no,yes,no,,2026-05-22T11:32:15.292Z
p2-recheck-004,190,548,P2,verify_directory_fit_before_any_approval,https://wallhaven.cc/user/lauralehman,wallhaven.cc,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/user/lauralehman) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",,"URL path (/user/lauralehman) looks like a source article, profile, forum, comment, or issue page",yes,review_row:548,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:32:17.657Z
p2-recheck-004,191,556,P2,verify_directory_fit_before_any_approval,https://www.weirdsciencedccomics.com/2022/02/batmancatwoman-10-review.html,weirdsciencedccomics.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2022/02/batmancatwoman-10-review.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/2022/02/batmancatwoman-10-review.html) looks like a source article, profile, forum, comment, or issue page",yes,review_row:556,200,yes,https://www.weirdsciencedccomics.com/2022/02/batmancatwoman-10-review.html,weirdsciencedccomics.com,1,2,yes,no,yes,no,no,yes,no,yes,no,,2026-05-22T11:32:28.158Z
p2-recheck-004,192,561,P2,verify_directory_fit_before_any_approval,https://whimsysoul.com/napa-valley-wine-train,whimsysoul.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:561,403,no,https://whimsysoul.com/napa-valley-wine-train,whimsysoul.com,0,0,no,no,no,no,no,yes,yes,no,no,HTTP 403,2026-05-22T11:32:30.949Z
p2-recheck-004,193,562,P2,verify_directory_fit_before_any_approval,https://wiki.alumni.net/wiki/User:MincEdlate33363909,wiki.alumni.net,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 7 input/select/textarea fields; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:562,200,yes,https://wiki.alumni.net/wiki/User:MincEdlate33363909,wiki.alumni.net,1,7,no,no,yes,yes,no,yes,yes,no,no,,2026-05-22T11:32:32.119Z
p2-recheck-004,194,563,P2,verify_directory_fit_before_any_approval,https://www.wonderfulmalaysia.com/food/best-wet-markets-kuala-lumpur.htm,wonderfulmalaysia.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:563,200,yes,https://www.wonderfulmalaysia.com/food/best-wet-markets-kuala-lumpur.htm,wonderfulmalaysia.com,2,10,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T11:32:34.531Z
p2-recheck-004,195,564,P2,verify_directory_fit_before_any_approval,https://www.wonderfulmalaysia.com/tips/heading-to-malaysia-the-superstitions-you-ought-to-know.htm,wonderfulmalaysia.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/tips/heading-to-malaysia-the-superstitions-you-ought-to-know.htm) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/tips/heading-to-malaysia-the-superstitions-you-ought-to-know.htm) looks like a source article, profile, forum, comment, or issue page",yes,review_row:564,200,yes,https://www.wonderfulmalaysia.com/tips/heading-to-malaysia-the-superstitions-you-ought-to-know.htm,wonderfulmalaysia.com,2,10,yes,no,yes,no,no,yes,yes,yes,no,,2026-05-22T11:32:37.811Z
p2-recheck-004,196,565,P2,verify_directory_fit_before_any_approval,https://www.wonderfulmalaysia.com/tips/sport-activities-on-a-vacation-in-malaysia.htm,wonderfulmalaysia.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/tips/sport-activities-on-a-vacation-in-malaysia.htm) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,"URL path (/tips/sport-activities-on-a-vacation-in-malaysia.htm) looks like a source article, profile, forum, comment, or issue page",yes,review_row:565,200,yes,https://www.wonderfulmalaysia.com/tips/sport-activities-on-a-vacation-in-malaysia.htm,wonderfulmalaysia.com,2,10,yes,no,yes,yes,no,yes,yes,yes,no,,2026-05-22T11:32:39.093Z
p2-recheck-004,197,567,P2,verify_directory_fit_before_any_approval,https://xxx.com/,xxx.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,review_fetch_failed,reject_not_submit,high,,reject_non_production_placeholder_url,documentation/test placeholder domain (xxx.com) from non-catalog source files; evidence: fetch failed,,documentation/test placeholder domain (xxx.com) from non-catalog source files,yes,review_row:567,,no,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fetch failed,2026-05-22T11:32:40.594Z
p2-recheck-004,198,568,P2,verify_directory_fit_before_any_approval,https://yandex.com/indexnow,yandex.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; final domain changed to yandex.ru,,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:568,200,yes,https://yandex.ru/support/webmaster/ru/indexing-options/index-now.html,yandex.ru,0,2,no,no,no,no,no,yes,no,no,no,,2026-05-22T11:32:51.110Z
p2-recheck-004,199,572,P2,verify_directory_fit_before_any_approval,https://your-site.com/,your-site.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_not_submit,high,,reject_non_production_placeholder_url,documentation/test placeholder domain (your-site.com) from non-catalog source files; evidence: CAPTCHA signal found; directory/listing marketplace text signal found,,documentation/test placeholder domain (your-site.com) from non-catalog source files,yes,review_row:572,200,yes,https://your-site.com/,your-site.com,0,0,no,no,yes,no,no,yes,no,no,no,,2026-05-22T11:33:02.068Z
p2-recheck-004,200,573,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/almond-banana-bread,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:573,200,yes,https://www.yourcupofcake.com/almond-banana-bread/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:03.157Z
p2-recheck-004,201,574,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/banana-bread-coffee-cake,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:574,200,yes,https://www.yourcupofcake.com/banana-bread-coffee-cake/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:05.884Z
p2-recheck-004,202,575,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/candy-cane-muddy-buddies,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:575,200,yes,https://www.yourcupofcake.com/candy-cane-muddy-buddies/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:06.997Z
p2-recheck-004,203,576,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/cinnamon-toast-crunch-cupcakes,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:576,200,yes,https://www.yourcupofcake.com/cinnamon-toast-crunch-cupcakes/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:30.776Z
p2-recheck-004,204,577,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/easy-to-make-snowman-cupcakes,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,CAPTCHA or Cloudflare/human-verification signal found,yes,review_row:577,200,yes,https://www.yourcupofcake.com/easy-to-make-snowman-cupcakes/,yourcupofcake.com,2,6,yes,no,yes,no,no,yes,yes,no,no,,2026-05-22T11:33:34.621Z
p2-recheck-004,205,578,P2,verify_directory_fit_before_any_approval,https://www.yourcupofcake.com/pineapple-mango-bruschetta,yourcupofcake.com,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,login/register or OAuth signal found,yes,review_row:578,200,yes,https://www.yourcupofcake.com/pineapple-mango-bruschetta/,yourcupofcake.com,2,6,yes,no,yes,yes,no,yes,yes,no,no,,2026-05-22T11:33:35.793Z
